Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
1503068029596, -0.29418945, 0.7141113, 0.63427734, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029606, -0.29736328, 0.71069336, 0.60913086, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029608, -0.30566406, 0.71972656, 0.58618164, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029615, -0.2998047, 0.7573242, 0.55908203, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029625, -0.2861328, 0.76123047, 0.53271484, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029628, -0.2758789, 0.7775879, 0.53344727, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029632, -0.28027344, 0.7709961, 0.58325195, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029640, -0.29858398, 0.78808594, 0.6237793, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029671, -0.30419922, 0.810791, 0.6635742, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029688, -0.26904297, 0.79833984, 0.6164551, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029699, -0.25561523, 0.6843262, 0.61694336, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029706, -0.29516602, 0.69970703, 0.5917969, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029726, -0.30541992, 0.76342773, 0.5168457, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029732, -0.27172852, 0.8642578, 0.45776367, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029750, -0.2548828, 0.8256836, 0.49194336, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029757, -0.27539063, 0.79833984, 0.5192871, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029785, -0.28564453, 0.6958008, 0.55737305, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029793, -0.29858398, 0.66845703, 0.5673828, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029814, -0.32421875, 0.6323242, 0.5727539, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029823, -0.3334961, 0.60717773, 0.59765625, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029827, -0.32836914, 0.6052246, 0.5930176, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029855, -0.32421875, 0.61938477, 0.5983887, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029883, -0.32470703, 0.65771484, 0.63720703, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029887, -0.31201172, 0.66186523, 0.6398926, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029903, -0.28393555, 0.67993164, 0.6347656, 0.0, 0.0, 0.0, 0, 0, 100104, Participant, EMT, None, 5
1503068029969, -0.24609375, 0.82958984, 0.5817871, -0.24609375, 0.82958984, 0.5817871, 0, 0, 100104, Participant, EMT, None, 5
1503068029984, -0.25512695, 0.8581543, 0.55566406, -0.25512695, 0.8581543, 0.55566406, 0, 0, 100104, Participant, EMT, None, 5
1503068030022, -0.25073242, 0.87109375, 0.54174805, -0.25073242, 0.87109375, 0.54174805, 0, 0, 100104, Participant, EMT, None, 5
1503068030029, -0.24633789, 0.8625488, 0.5124512, -0.24633789, 0.8625488, 0.5124512, 0, 0, 100104, Participant, EMT, None, 5
1503068030037, -0.24536133, 0.8691406, 0.52197266, -0.24536133, 0.8691406, 0.52197266, 0, 0, 100104, Participant, EMT, None, 5
1503068030071, -0.24023438, 0.86743164, 0.5292969, -0.24023438, 0.86743164, 0.5292969, 0, 0, 100104, Participant, EMT, None, 5
1503068030078, -0.22509766, 0.8486328, 0.5361328, -0.22509766, 0.8486328, 0.5361328, 0, 0, 100104, Participant, EMT, None, 5
1503068030095, -0.21679688, 0.8442383, 0.52368164, -0.22338867, 0.8388672, 0.51538086, 0, 0, 100104, Participant, EMT, None, 5
1503068030098, -0.22338867, 0.8388672, 0.51538086, -0.22338867, 0.8388672, 0.51538086, 0, 0, 100104, Participant, EMT, None, 5
1503068030129, -0.23144531, 0.84399414, 0.5144043, -0.23144531, 0.84399414, 0.5144043, 0, 0, 100104, Participant, EMT, None, 5
1503068030140, -0.22680664, 0.84716797, 0.50927734, -0.22338867, 0.8540039, 0.5090332, 0, 0, 100104, Participant, EMT, None, 5
1503068030143, -0.22338867, 0.8540039, 0.5090332, -0.22338867, 0.8540039, 0.5090332, 0, 0, 100104, Participant, EMT, None, 5
1503068030167, -0.21508789, 0.8522949, 0.50341797, -0.21508789, 0.8522949, 0.50341797, 0, 0, 100104, Participant, EMT, None, 5
1503068030195, -0.22143555, 0.8330078, 0.49731445, -0.2211914, 0.82714844, 0.49438477, 0, 0, 100104, Participant, EMT, None, 5
1503068030199, -0.2211914, 0.82714844, 0.49438477, -0.2211914, 0.82714844, 0.49438477, 0, 0, 100104, Participant, EMT, None, 5
1503068030224, -0.21557617, 0.8261719, 0.48999023, -0.21557617, 0.8261719, 0.48999023, 0, 0, 100104, Participant, EMT, None, 5
1503068030243, -0.20239258, 0.83813477, 0.4777832, -0.19946289, 0.85131836, 0.4699707, 0, 0, 100104, Participant, EMT, None, 5
1503068030247, -0.19946289, 0.85131836, 0.4699707, -0.19946289, 0.85131836, 0.4699707, 0, 0, 100104, Participant, EMT, None, 5
1503068030257, -0.20141602, 0.85131836, 0.45507813, -0.20141602, 0.85131836, 0.45507813, 0, 0, 100104, Participant, EMT, None, 5
1503068030287, -0.20629883, 0.8540039, 0.44384766, -0.20629883, 0.8540039, 0.44384766, 0, 0, 100104, Participant, EMT, None, 5
1503068030298, -0.20117188, 0.86279297, 0.44873047, -0.20117188, 0.86279297, 0.44873047, 0, 0, 100104, Participant, EMT, None, 5
1503068030321, -0.19628906, 0.8654785, 0.44433594, -0.19628906, 0.8654785, 0.44433594, 0, 0, 100104, Participant, EMT, None, 5
1503068030330, -0.20043945, 0.8605957, 0.45288086, -0.20043945, 0.8605957, 0.45288086, 0, 0, 100104, Participant, EMT, None, 5
1503068030345, -0.20629883, 0.8562012, 0.44848633, -0.20629883, 0.8562012, 0.44848633, 0, 0, 100104, Participant, EMT, None, 5
1503068030358, -0.2121582, 0.8676758, 0.46166992, -0.2121582, 0.8676758, 0.46166992, 0, 0, 100104, Participant, EMT, None, 5
1503068030391, -0.20605469, 0.8730469, 0.46166992, -0.20605469, 0.8730469, 0.46166992, 0, 0, 100104, Participant, EMT, None, 5
1503068030401, -0.20336914, 0.86572266, 0.4567871, -0.20336914, 0.86572266, 0.4567871, 0, 0, 100104, Participant, EMT, None, 5
1503068030423, -0.20581055, 0.873291, 0.44262695, -0.20581055, 0.873291, 0.44262695, 0, 0, 100104, Participant, EMT, None, 5
1503068030438, -0.19970703, 0.8864746, 0.46240234, -0.19970703, 0.8864746, 0.46240234, 0, 0, 100104, Participant, EMT, None, 5
1503068030445, -0.1977539, 0.8952637, 0.45874023, -0.1977539, 0.8952637, 0.45874023, 0, 0, 100104, Participant, EMT, None, 5
1503068030459, -0.18847656, 0.9343262, 0.46557617, -0.18847656, 0.9343262, 0.46557617, 0, 0, 100104, Participant, EMT, None, 5
1503068030490, -0.18579102, 0.93481445, 0.45825195, -0.18579102, 0.93481445, 0.45825195, 0, 0, 100104, Participant, EMT, None, 5
1503068030498, -0.18481445, 0.92211914, 0.44799805, -0.18481445, 0.92211914, 0.44799805, 0, 0, 100104, Participant, EMT, None, 5
1503068030524, -0.17919922, 0.92333984, 0.4411621, -0.17919922, 0.92333984, 0.4411621, 0, 0, 100104, Participant, EMT, None, 5
1503068030535, -0.1694336, 0.9387207, 0.43432617, -0.1694336, 0.9387207, 0.43432617, 0, 0, 100104, Participant, EMT, None, 5
1503068030552, -0.16796875, 0.9555664, 0.43725586, -0.16796875, 0.9555664, 0.43725586, 0, 0, 100104, Participant, EMT, None, 5
1503068030562, -0.16113281, 0.97387695, 0.4255371, -0.16113281, 0.97387695, 0.4255371, 0, 0, 100104, Participant, EMT, None, 5
1503068030583, -0.15649414, 0.94750977, 0.4189453, -0.15820313, 0.9328613, 0.4091797, 0, 0, 100104, Participant, EMT, None, 5
1503068030587, -0.15820313, 0.9328613, 0.4091797, -0.15820313, 0.9328613, 0.4091797, 0, 0, 100104, Participant, EMT, None, 5
1503068030615, -0.16455078, 0.90600586, 0.38891602, -0.16455078, 0.90600586, 0.38891602, 0, 0, 100104, Participant, EMT, None, 5
1503068030635, -0.16821289, 0.9067383, 0.37695313, -0.16455078, 0.90600586, 0.38891602, 0, 80, 100104, Participant, EMT, None, 5
1503068030640, -0.16455078, 0.8991699, 0.36621094, -0.16455078, 0.90600586, 0.38891602, 0, 80, 100104, Participant, EMT, None, 5
1503068030655, -0.16894531, 0.9003906, 0.35766602, -0.16455078, 0.8991699, 0.36621094, 0, 80, 100104, Participant, EMT, None, 5
1503068030689, -0.17138672, 0.89868164, 0.36010742, -0.16894531, 0.9003906, 0.35766602, 0, 80, 100104, Participant, EMT, None, 5
1503068030701, -0.1743164, 0.8984375, 0.35766602, -0.16894531, 0.9003906, 0.35766602, 0, 80, 100104, Participant, EMT, None, 5
1503068030708, -0.17211914, 0.90527344, 0.35742188, -0.1743164, 0.8984375, 0.35766602, 0, 80, 100104, Participant, EMT, None, 5
1503068030729, -0.17602539, 0.9020996, 0.3461914, -0.17211914, 0.90527344, 0.35742188, 0, 80, 100104, Participant, EMT, None, 5
1503068030734, -0.17993164, 0.8967285, 0.33666992, -0.17211914, 0.90527344, 0.35742188, 0, 80, 100104, Participant, EMT, None, 5
1503068030744, -0.18774414, 0.8930664, 0.31176758, -0.17993164, 0.8967285, 0.33666992, 0, 80, 100104, Participant, EMT, None, 5
1503068030752, -0.19433594, 0.8901367, 0.29711914, -0.18774414, 0.8930664, 0.31176758, 0, 80, 100104, Participant, EMT, None, 5
1503068030764, -0.19506836, 0.89282227, 0.29956055, -0.19433594, 0.8901367, 0.29711914, 0, 80, 100104, Participant, EMT, None, 5
1503068030796, -0.18945313, 0.9074707, 0.28955078, -0.19506836, 0.89282227, 0.29956055, 0, 80, 100104, Participant, EMT, None, 5
1503068030804, -0.19506836, 0.90649414, 0.27001953, -0.18945313, 0.9074707, 0.28955078, 0, 80, 100104, Participant, EMT, None, 5
1503068030839, -0.20654297, 0.90478516, 0.23803711, -0.19506836, 0.90649414, 0.27001953, 0, 80, 100104, Participant, EMT, None, 5
1503068030855, -0.23876953, 0.9082031, 0.20800781, -0.20654297, 0.90478516, 0.23803711, 0, 80, 100104, Participant, EMT, None, 5
1503068030863, -0.25805664, 0.92529297, 0.19018555, -0.23876953, 0.9082031, 0.20800781, 0, 80, 100104, Participant, EMT, None, 5
1503068030872, -0.25732422, 0.9165039, 0.18286133, -0.25805664, 0.92529297, 0.19018555, 0, 80, 100104, Participant, EMT, None, 5
1503068030897, -0.26098633, 0.90893555, 0.19189453, -0.25732422, 0.9165039, 0.18286133, 0, 80, 100104, Participant, EMT, None, 5
