Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
11:05:01-5,-0.020751953,0.98583984,0.32226563,-0.061523438,0.9958496,0.3774414,14058,78,100105, Participant, EMT,Transition,66
11:05:01-9,-0.014160156,0.9777832,0.29516602,-0.061523438,0.9958496,0.3774414,14058,78,100105, Participant, EMT,Transition,66
11:05:01-38,-2.44E-04,0.98413086,0.24047852,-0.014160156,0.9777832,0.29516602,14058,78,100105, Participant, EMT,Transition,66
11:05:01-74,0.004882813,0.9863281,0.2277832,-2.44E-04,0.98413086,0.24047852,14058,78,100105, Participant, EMT,Transition,66
11:05:01-102,-0.014648438,0.9875488,0.23828125,-2.44E-04,0.98413086,0.24047852,14058,78,100105, Participant, EMT,Transition,66
11:05:01-114,-0.037597656,1.0056152,0.2919922,-0.014648438,0.9875488,0.23828125,14058,78,100105, Participant, EMT,Transition,66
11:05:01-119,-0.051513672,0.9885254,0.3388672,-0.037597656,1.0056152,0.2919922,14058,78,100105, Participant, EMT,Transition,66
11:05:01-124,-0.057617188,0.9765625,0.3569336,-0.051513672,0.9885254,0.3388672,14058,78,100105, Participant, EMT,Transition,66
11:05:01-138,-0.06982422,0.9562988,0.36791992,-0.057617188,0.9765625,0.3569336,14058,78,100105, Participant, EMT,Transition,66
11:05:01-143,-0.08496094,0.94506836,0.36010742,-0.06982422,0.9562988,0.36791992,14058,78,100105, Participant, EMT,Transition,66
11:05:01-190,-0.080078125,0.92456055,0.35083008,-0.08496094,0.94506836,0.36010742,14058,78,100105, Participant, EMT,Transition,66
11:05:01-197,-0.080322266,0.8720703,0.32104492,-0.080078125,0.92456055,0.35083008,14058,78,100105, Participant, EMT,Transition,66
11:05:01-209,-0.11254883,0.8833008,0.30981445,-0.080322266,0.8720703,0.32104492,14058,78,100105, Participant, EMT,Transition,66
11:05:01-214,-0.111572266,0.89160156,0.3046875,-0.11254883,0.8833008,0.30981445,14058,78,100105, Participant, EMT,Transition,66
11:05:01-226,-0.12402344,0.8774414,0.30444336,-0.111572266,0.89160156,0.3046875,14058,78,100105, Participant, EMT,Transition,66
11:05:01-256,-0.1381836,0.88671875,0.31689453,-0.12402344,0.8774414,0.30444336,14058,78,100105, Participant, EMT,Transition,66
11:05:01-263,-0.13793945,0.89697266,0.32250977,-0.1381836,0.88671875,0.31689453,14058,78,100105, Participant, EMT,Transition,66
11:05:01-288,-0.13305664,0.90283203,0.3203125,-0.13793945,0.89697266,0.32250977,14058,78,100105, Participant, EMT,Transition,66
11:05:01-294,-0.1328125,0.9057617,0.3125,-0.13305664,0.90283203,0.3203125,14058,78,100105, Participant, EMT,Transition,66
11:05:01-323,-0.13012695,0.9116211,0.29956055,-0.1328125,0.9057617,0.3125,14058,78,100105, Participant, EMT,Transition,66
11:05:01-330,-0.12036133,0.92456055,0.27905273,-0.13012695,0.9116211,0.29956055,14058,78,100105, Participant, EMT,Transition,66
11:05:01-361,-0.1105957,0.9128418,0.25927734,-0.12036133,0.92456055,0.27905273,14058,78,100105, Participant, EMT,Transition,66
11:05:01-366,-0.10571289,0.9111328,0.25195313,-0.1105957,0.9128418,0.25927734,14058,78,100105, Participant, EMT,Transition,66
11:05:01-393,-0.119384766,0.92089844,0.24633789,-0.10571289,0.9111328,0.25195313,14058,78,100105, Participant, EMT,Transition,66
11:05:01-396,-0.13427734,0.9519043,0.25756836,-0.119384766,0.92089844,0.24633789,14058,78,100105, Participant, EMT,Transition,66
11:05:01-424,-0.13476563,0.967041,0.26586914,-0.13427734,0.9519043,0.25756836,14058,78,100105, Participant, EMT,Transition,66
11:05:01-429,-0.1574707,0.9814453,0.26416016,-0.13476563,0.967041,0.26586914,14058,78,100105, Participant, EMT,Transition,66
11:05:01-460,-0.13696289,0.998291,0.31347656,-0.1574707,0.9814453,0.26416016,14058,78,100105, Participant, EMT,Transition,66
11:05:01-472,-0.1394043,0.98779297,0.3269043,-0.13696289,0.998291,0.31347656,14058,78,100105, Participant, EMT,Transition,66
11:05:01-476,-0.13549805,0.96435547,0.33496094,-0.1394043,0.98779297,0.3269043,14058,78,100105, Participant, EMT,Transition,66
11:05:01-502,-0.14941406,0.96875,0.32666016,-0.13549805,0.96435547,0.33496094,14058,78,100105, Participant, EMT,Transition,66
11:05:01-506,-0.16821289,0.98657227,0.33911133,-0.14941406,0.96875,0.32666016,14058,78,100105, Participant, EMT,Transition,66
11:05:01-533,-0.14453125,1.0578613,0.42773438,-0.16821289,0.98657227,0.33911133,14058,78,100105, Participant, EMT,Transition,66
11:05:01-538,-0.19848633,1.0712891,0.5083008,-0.14453125,1.0578613,0.42773438,14058,78,100105, Participant, EMT,Transition,66
11:05:01-568,-0.19213867,1.1030273,0.5288086,-0.19848633,1.0712891,0.5083008,14058,78,100105, Participant, EMT,Transition,66
11:05:01-571,-0.068603516,1.0617676,0.48828125,-0.19213867,1.1030273,0.5288086,14058,78,100105, Participant, EMT,Transition,66
11:05:01-601,-0.072021484,0.9851074,0.4086914,-0.068603516,1.0617676,0.48828125,14058,78,100105, Participant, EMT,Transition,66
11:05:01-607,-0.053222656,0.95410156,0.38476563,-0.072021484,0.9851074,0.4086914,14058,78,100105, Participant, EMT,Transition,66
11:05:01-617,-0.04638672,0.9550781,0.3955078,-0.053222656,0.95410156,0.38476563,14058,78,100105, Participant, EMT,Transition,66
11:05:01-649,-0.055908203,0.9589844,0.43139648,-0.04638672,0.9550781,0.3955078,14058,78,100105, Participant, EMT,Transition,66
11:05:01-653,-0.05908203,0.9433594,0.44091797,-0.055908203,0.9589844,0.43139648,14058,78,100105, Participant, EMT,Transition,66
11:05:01-682,-0.07104492,0.91308594,0.44213867,-0.05908203,0.9433594,0.44091797,14058,78,100105, Participant, EMT,Transition,66
11:05:01-688,-0.072753906,0.9135742,0.4230957,-0.07104492,0.91308594,0.44213867,14058,78,100105, Participant, EMT,Transition,66
11:05:01-717,-0.068359375,0.90185547,0.41064453,-0.072753906,0.9135742,0.4230957,14058,78,100105, Participant, EMT,Transition,66
11:05:01-725,-0.06347656,0.87719727,0.39038086,-0.068359375,0.90185547,0.41064453,14058,78,100105, Participant, EMT,Transition,66
