Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:23:40-645,0.02758789,0.81591797,-0.82543945,0.018066406,0.8293457,-0.88256836,16655,73,100104, Participant, EMT, None,92
10:23:40-678,0.05419922,0.68481445,-0.70410156,0.02758789,0.81591797,-0.82543945,16655,73,100104, Participant, EMT, None,92
10:23:40-679,0.056884766,0.5632324,-0.6015625,0.05419922,0.68481445,-0.70410156,16655,73,100104, Participant, EMT, None,92
10:23:40-686,0.03564453,0.5205078,-0.5749512,0.056884766,0.5632324,-0.6015625,16655,73,100104, Participant, EMT, None,92
10:23:40-711,0.001464844,0.5358887,-0.5698242,0.03564453,0.5205078,-0.5749512,16655,73,100104, Participant, EMT, None,92
10:23:40-744,-0.035888672,0.5305176,-0.55688477,0.001464844,0.5358887,-0.5698242,16655,73,100104, Participant, EMT, None,92
10:23:40-746,-0.05908203,0.5222168,-0.56030273,0.001464844,0.5358887,-0.5698242,16655,73,100104, Participant, EMT, None,92
10:23:40-776,-0.09423828,0.57128906,-0.5720215,-0.05908203,0.5222168,-0.56030273,16655,73,100104, Participant, EMT, None,92
10:23:40-778,-0.12988281,0.62524414,-0.5944824,-0.09423828,0.57128906,-0.5720215,16655,73,100104, Participant, EMT, None,92
10:23:40-780,-0.1381836,0.6870117,-0.61157227,-0.09423828,0.57128906,-0.5720215,16655,73,100104, Participant, EMT, None,92
10:23:40-810,-0.15356445,0.795166,-0.65600586,-0.1381836,0.6870117,-0.61157227,16655,73,100104, Participant, EMT, None,92
10:23:40-842,-0.14233398,0.8222656,-0.6958008,-0.15356445,0.795166,-0.65600586,16655,73,100104, Participant, EMT, None,92
10:23:40-844,-0.12768555,0.84521484,-0.6989746,-0.15356445,0.795166,-0.65600586,16655,73,100104, Participant, EMT, None,92
10:23:40-856,-0.123535156,0.8666992,-0.6760254,-0.12768555,0.84521484,-0.6989746,16655,73,100104, Participant, EMT, None,92
10:23:40-893,-0.13671875,0.8017578,-0.61938477,-0.123535156,0.8666992,-0.6760254,16655,73,100104, Participant, EMT, None,92
10:23:40-895,-0.14428711,0.7504883,-0.592041,-0.123535156,0.8666992,-0.6760254,16655,73,100104, Participant, EMT, None,92
10:23:40-902,-0.16064453,0.6582031,-0.5578613,-0.14428711,0.7504883,-0.592041,16655,73,100104, Participant, EMT, None,92
10:23:40-928,-0.1899414,0.6245117,-0.548584,-0.16064453,0.6582031,-0.5578613,16655,73,100104, Participant, EMT, None,92
10:23:40-929,-0.20874023,0.5979004,-0.5449219,-0.16064453,0.6582031,-0.5578613,16655,73,100104, Participant, EMT, None,92
10:23:40-960,-0.23046875,0.5517578,-0.5422363,-0.20874023,0.5979004,-0.5449219,16655,73,100104, Participant, EMT, None,92
10:23:40-993,-0.23950195,0.53808594,-0.50024414,-0.23046875,0.5517578,-0.5422363,16655,73,100104, Participant, EMT, None,92
10:23:40-995,-0.25024414,0.52563477,-0.49902344,-0.23046875,0.5517578,-0.5422363,16655,73,100104, Participant, EMT, None,92
10:23:41-1,-0.25878906,0.5673828,-0.5187988,-0.25024414,0.52563477,-0.49902344,16655,73,100104, Participant, EMT, None,92
10:23:41-26,-0.25390625,0.58447266,-0.5563965,-0.25878906,0.5673828,-0.5187988,16655,73,100104, Participant, EMT, None,92
10:23:41-29,-0.26123047,0.5805664,-0.57910156,-0.25878906,0.5673828,-0.5187988,16655,73,100104, Participant, EMT, None,92
10:23:41-58,-0.28515625,0.63012695,-0.62646484,-0.26123047,0.5805664,-0.57910156,16655,73,100104, Participant, EMT, None,92
10:23:41-92,-0.31225586,0.6591797,-0.67578125,-0.28515625,0.63012695,-0.62646484,16655,73,100104, Participant, EMT, None,92
10:23:41-94,-0.32421875,0.6765137,-0.69799805,-0.28515625,0.63012695,-0.62646484,16655,73,100104, Participant, EMT, None,92
10:23:41-96,-0.33081055,0.73339844,-0.7470703,-0.32421875,0.6765137,-0.69799805,16655,73,100104, Participant, EMT, None,92
10:23:41-125,-0.34399414,0.81152344,-0.814209,-0.33081055,0.73339844,-0.7470703,16655,73,100104, Participant, EMT, None,92
10:23:41-127,-0.35327148,0.83325195,-0.84472656,-0.33081055,0.73339844,-0.7470703,16655,73,100104, Participant, EMT, None,92
10:23:41-157,-0.35107422,0.8498535,-0.9001465,-0.35327148,0.83325195,-0.84472656,16655,73,100104, Participant, EMT, None,92
10:23:41-191,-0.32543945,0.8352051,-0.91552734,-0.35107422,0.8498535,-0.9001465,16655,73,100104, Participant, EMT, None,92
10:23:41-194,-0.32055664,0.82714844,-0.90478516,-0.35107422,0.8498535,-0.9001465,16655,73,100104, Participant, EMT, None,92
10:23:41-197,-0.31762695,0.8083496,-0.8964844,-0.32055664,0.82714844,-0.90478516,16655,73,100104, Participant, EMT, None,92
10:23:41-224,-0.30029297,0.7980957,-0.9177246,-0.31762695,0.8083496,-0.8964844,16655,73,100104, Participant, EMT, None,92
10:23:41-226,-0.31518555,0.78930664,-0.94433594,-0.30029297,0.7980957,-0.9177246,16655,73,100104, Participant, EMT, None,92
10:23:41-257,-0.33911133,0.8588867,-1.0134277,-0.31518555,0.78930664,-0.94433594,16655,73,100104, Participant, EMT, None,92
10:23:41-273,-0.25341797,0.8457031,-1.052002,-0.33911133,0.8588867,-1.0134277,16655,73,100104, Participant, EMT, None,92
10:23:41-274,-0.23510742,0.8063965,-1.0500488,-0.25341797,0.8457031,-1.052002,16655,73,100104, Participant, EMT, None,92
