Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
14:10:20-603,-0.18945313,0.9506836,0.2512207,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-605,-0.18920898,0.9470215,0.24951172,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-607,-0.18823242,0.9404297,0.24731445,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-608,-0.19213867,0.9362793,0.24780273,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-610,-0.19067383,0.9355469,0.24316406,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-611,-0.18969727,0.9343262,0.23706055,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-614,-0.19165039,0.9189453,0.22485352,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-619,-0.19360352,0.91137695,0.22241211,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-627,-0.18945313,0.90356445,0.22583008,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-629,-0.18432617,0.8876953,0.22314453,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-631,-0.17504883,0.91186523,0.23413086,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-632,-0.1640625,0.92822266,0.24047852,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-634,-0.15454102,0.94873047,0.25195313,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-636,-0.14428711,0.96850586,0.26367188,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-652,-0.14013672,0.9797363,0.26538086,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-669,-0.1394043,0.9567871,0.2553711,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-686,-0.13549805,0.9543457,0.25170898,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-704,-0.14013672,0.9616699,0.25170898,0,0,0,0,0,999103, Participant, emt,None,90
14:10:20-768,-0.13916016,0.9765625,0.26635742,-0.13916016,0.9765625,0.26635742,0,0,999103, Participant, emt,None,90
14:10:20-787,-0.13720703,0.97314453,0.27612305,-0.13452148,0.9777832,0.28955078,0,0,999103, Participant, emt,None,90
14:10:20-789,-0.13452148,0.9777832,0.28955078,-0.13452148,0.9777832,0.28955078,0,0,999103, Participant, emt,None,90
14:10:20-818,-0.13061523,0.97680664,0.30786133,-0.13061523,0.97680664,0.30786133,0,0,999103, Participant, emt,None,90
14:10:20-840,-0.12451172,0.9838867,0.29345703,-0.11621094,0.9663086,0.27563477,0,0,999103, Participant, emt,None,90
14:10:20-842,-0.11621094,0.9663086,0.27563477,-0.11621094,0.9663086,0.27563477,0,0,999103, Participant, emt,None,90
14:10:20-856,-0.10668945,0.9794922,0.28955078,-0.10668945,0.9794922,0.28955078,0,0,999103, Participant, emt,None,90
14:10:20-888,-0.115722656,0.97387695,0.30126953,-0.10668945,0.93310547,0.3100586,0,0,999103, Participant, emt,None,90
14:10:20-890,-0.10668945,0.93310547,0.3100586,-0.10668945,0.93310547,0.3100586,0,0,999103, Participant, emt,None,90
14:10:20-906,-0.10595703,0.89208984,0.3137207,-0.10595703,0.89208984,0.3137207,0,0,999103, Participant, emt,None,90
