Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
1503069367441, -0.70654297, -0.7495117, 0.27490234, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367443, -0.6359863, -0.16186523, 0.3334961, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367446, -0.6254883, -0.30566406, 0.34228516, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367447, -0.6574707, -0.5695801, 0.31054688, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367450, -0.6791992, -0.7331543, 0.3564453, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367451, -0.6142578, -0.59155273, 0.3671875, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367455, -0.66137695, -0.17504883, 0.35009766, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367457, -0.75146484, -0.51953125, 0.4567871, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367459, -0.7434082, -0.6533203, 0.40673828, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367460, -0.7932129, -0.5571289, 0.3413086, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367471, -0.8601074, -0.4013672, 0.3166504, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367473, -0.8845215, -0.5593262, 0.37426758, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367505, -0.86572266, -0.6015625, 0.29785156, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367520, -0.9628906, -0.6826172, -0.034179688, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367522, -0.9663086, -0.64453125, -0.37695313, 0.0, 0.0, 0.0, 0, 0, 100109, Participant, EMT, None, 61
1503069367585, -0.81030273, -0.8327637, 0.23364258, -0.81030273, -0.8327637, 0.23364258, 0, 0, 100109, Participant, EMT, None, 61
1503069367611, -0.88916016, -0.70874023, -0.060546875, -0.9555664, -0.5046387, 0.007080078, 0, 0, 100109, Participant, EMT, None, 61
1503069367612, -0.9555664, -0.5046387, 0.007080078, -0.9555664, -0.5046387, 0.007080078, 0, 0, 100109, Participant, EMT, None, 61
1503069367643, -0.7114258, -0.5107422, 0.13793945, -0.7114258, -0.5107422, 0.13793945, 0, 0, 100109, Participant, EMT, None, 61
1503069367645, -0.71118164, -0.73339844, 0.052490234, -0.67578125, -0.7133789, -0.0075683594, 0, 0, 100109, Participant, EMT, None, 61
1503069367647, -0.67578125, -0.7133789, -0.0075683594, -0.67578125, -0.7133789, -0.0075683594, 0, 0, 100109, Participant, EMT, None, 61
1503069367676, -0.59375, -0.7783203, 0.0014648438, -0.59375, -0.7783203, 0.0014648438, 0, 0, 100109, Participant, EMT, None, 61
1503069367687, -0.5197754, -0.73095703, 0.033935547, -0.5197754, -0.73095703, 0.033935547, 0, 0, 100109, Participant, EMT, None, 61
1503069367710, -0.4963379, -0.72924805, -0.0034179688, -0.4963379, -0.72924805, -0.0034179688, 0, 0, 100109, Participant, EMT, None, 61
1503069367780, -0.48168945, -0.6281738, 0.041503906, -0.48168945, -0.6281738, 0.041503906, 0, 0, 100109, Participant, EMT, None, 61
1503069367786, -0.44726563, -0.5908203, 0.21313477, -0.44726563, -0.5908203, 0.21313477, 0, 0, 100109, Participant, EMT, None, 61
1503069367791, -0.4375, -0.60058594, 0.3017578, -0.4375, -0.60058594, 0.3017578, 0, 0, 100109, Participant, EMT, None, 61
1503069367793, -0.42504883, -0.60668945, 0.3569336, -0.42504883, -0.60668945, 0.3569336, 0, 0, 100109, Participant, EMT, None, 61
1503069367811, -0.43969727, -0.58154297, 0.27661133, -0.43969727, -0.58154297, 0.27661133, 0, 0, 100109, Participant, EMT, None, 61
1503069367813, -0.46606445, -0.5354004, 0.23852539, -0.46606445, -0.5354004, 0.23852539, 0, 0, 100109, Participant, EMT, None, 61
1503069367828, -0.49145508, -0.50634766, 0.24072266, -0.49145508, -0.50634766, 0.24072266, 0, 0, 100109, Participant, EMT, None, 61
1503069367861, -0.5930176, -0.56469727, 0.02758789, -0.6809082, -0.6191406, 0.068603516, 0, 0, 100109, Participant, EMT, None, 61
1503069367863, -0.6809082, -0.6191406, 0.068603516, -0.6809082, -0.6191406, 0.068603516, 0, 0, 100109, Participant, EMT, None, 61
1503069367895, -0.5917969, -0.48608398, -0.12036133, -0.5917969, -0.48608398, -0.12036133, 0, 0, 100109, Participant, EMT, None, 61
1503069367901, -0.7121582, -0.5842285, -0.21972656, -0.74902344, -0.58032227, -0.2109375, 0, 0, 100109, Participant, EMT, None, 61
1503069367903, -0.74902344, -0.58032227, -0.2109375, -0.74902344, -0.58032227, -0.2109375, 0, 0, 100109, Participant, EMT, None, 61
1503069367930, -0.7661133, -0.5488281, -0.18701172, -0.7661133, -0.5488281, -0.18701172, 0, 0, 100109, Participant, EMT, None, 61
1503069367939, -0.8935547, -0.59594727, -0.20410156, -0.94750977, -0.57470703, -0.2133789, 0, 0, 100109, Participant, EMT, None, 61
1503069367941, -0.94750977, -0.57470703, -0.2133789, -0.94750977, -0.57470703, -0.2133789, 0, 0, 100109, Participant, EMT, None, 61
1503069367994, -0.998291, -0.5488281, -0.26416016, -0.94750977, -0.57470703, -0.2133789, 0, 78, 100109, Participant, EMT, None, 61
1503069367996, -1.0327148, -0.798584, -0.25585938, -0.998291, -0.5488281, -0.26416016, 0, 78, 100109, Participant, EMT, None, 61
1503069367998, -1.036377, -0.81396484, -0.20361328, -0.998291, -0.5488281, -0.26416016, 0, 78, 100109, Participant, EMT, None, 61
1503069368029, -1.0649414, -0.73583984, -0.20703125, -1.036377, -0.81396484, -0.20361328, 0, 78, 100109, Participant, EMT, None, 61
1503069368062, -1.0693359, -0.78222656, -0.24902344, -1.0649414, -0.73583984, -0.20703125, 0, 78, 100109, Participant, EMT, None, 61
1503069368064, -1.0505371, -0.7453613, -0.26513672, -1.0649414, -0.73583984, -0.20703125, 0, 78, 100109, Participant, EMT, None, 61
1503069368066, -1.012207, -0.69506836, -0.26293945, -1.0505371, -0.7453613, -0.26513672, 0, 78, 100109, Participant, EMT, None, 61
1503069368107, -0.9885254, -0.6879883, -0.23242188, -1.012207, -0.69506836, -0.26293945, 0, 78, 100109, Participant, EMT, None, 61
1503069368116, -0.96435547, -0.6296387, -0.21557617, -1.012207, -0.69506836, -0.26293945, 0, 78, 100109, Participant, EMT, None, 61
1503069368130, -0.94506836, -0.5749512, -0.17138672, -0.96435547, -0.6296387, -0.21557617, 0, 78, 100109, Participant, EMT, None, 61
1503069368164, -0.9104004, -0.5500488, -0.13671875, -0.94506836, -0.5749512, -0.17138672, 0, 78, 100109, Participant, EMT, None, 61
1503069368174, -0.8972168, -0.54467773, -0.12915039, -0.94506836, -0.5749512, -0.17138672, 0, 78, 100109, Participant, EMT, None, 61
1503069368180, -0.8701172, -0.5600586, -0.114990234, -0.8972168, -0.54467773, -0.12915039, 0, 78, 100109, Participant, EMT, None, 61
1503069368198, -0.84106445, -0.59228516, -0.07714844, -0.8701172, -0.5600586, -0.114990234, 0, 78, 100109, Participant, EMT, None, 61
1503069368203, -0.83496094, -0.5788574, -0.08544922, -0.8701172, -0.5600586, -0.114990234, 0, 78, 100109, Participant, EMT, None, 61
1503069368230, -0.8232422, -0.57373047, -0.08203125, -0.83496094, -0.5788574, -0.08544922, 0, 78, 100109, Participant, EMT, None, 61
1503069368257, -0.7775879, -0.546875, -0.06347656, -0.8232422, -0.57373047, -0.08203125, 0, 78, 100109, Participant, EMT, None, 61
1503069368260, -0.76416016, -0.5205078, -0.0637207, -0.8232422, -0.57373047, -0.08203125, 0, 78, 100109, Participant, EMT, None, 61
1503069368265, -0.73876953, -0.51538086, -0.08325195, -0.76416016, -0.5205078, -0.0637207, 0, 78, 100109, Participant, EMT, None, 61
1503069368291, -0.7380371, -0.51708984, -0.10253906, -0.73876953, -0.51538086, -0.08325195, 0, 78, 100109, Participant, EMT, None, 61
1503069368295, -0.74365234, -0.5227051, -0.10253906, -0.7380371, -0.51708984, -0.10253906, 0, 78, 100109, Participant, EMT, None, 61
1503069368326, -0.7548828, -0.5283203, -0.09057617, -0.74365234, -0.5227051, -0.10253906, 0, 78, 100109, Participant, EMT, None, 61
1503069368331, -0.7792969, -0.54711914, -0.05859375, -0.7548828, -0.5283203, -0.09057617, 0, 78, 100109, Participant, EMT, None, 61
1503069368360, -0.7854004, -0.56152344, -0.053466797, -0.7792969, -0.54711914, -0.05859375, 0, 78, 100109, Participant, EMT, None, 61
1503069368365, -0.782959, -0.57592773, -0.06518555, -0.7854004, -0.56152344, -0.053466797, 0, 78, 100109, Participant, EMT, None, 61
1503069368394, -0.7858887, -0.58032227, -0.07519531, -0.782959, -0.57592773, -0.06518555, 0, 78, 100109, Participant, EMT, None, 61
1503069368399, -0.78686523, -0.5786133, -0.072265625, -0.7858887, -0.58032227, -0.07519531, 0, 78, 100109, Participant, EMT, None, 61
1503069368450, -0.7895508, -0.57788086, -0.064697266, -0.78686523, -0.5786133, -0.072265625, 0, 78, 100109, Participant, EMT, None, 61
1503069368454, -0.8034668, -0.578125, -0.060546875, -0.7895508, -0.57788086, -0.064697266, 0, 78, 100109, Participant, EMT, None, 61
1503069368457, -0.80371094, -0.5878906, -0.057373047, -0.8034668, -0.578125, -0.060546875, 0, 78, 100109, Participant, EMT, None, 61
1503069368462, -0.8076172, -0.5842285, -0.05834961, -0.80371094, -0.5878906, -0.057373047, 0, 78, 100109, Participant, EMT, None, 61
1503069368509, -0.8095703, -0.5895996, -0.06567383, -0.8076172, -0.5842285, -0.05834961, 0, 78, 100109, Participant, EMT, None, 61
1503069368515, -0.814209, -0.59521484, -0.067871094, -0.8095703, -0.5895996, -0.06567383, 0, 78, 100109, Participant, EMT, None, 61
1503069368519, -0.8088379, -0.59472656, -0.0690918, -0.814209, -0.59521484, -0.067871094, 0, 78, 100109, Participant, EMT, None, 61
1503069368565, -0.8051758, -0.6074219, -0.06518555, -0.8088379, -0.59472656, -0.0690918, 0, 78, 100109, Participant, EMT, None, 61
1503069368575, -0.8039551, -0.60424805, -0.061279297, -0.8051758, -0.6074219, -0.06518555, 0, 78, 100109, Participant, EMT, None, 61
1503069368580, -0.7927246, -0.60375977, -0.046875, -0.8039551, -0.60424805, -0.061279297, 0, 78, 100109, Participant, EMT, None, 61
1503069368583, -0.796875, -0.6057129, -0.05053711, -0.7927246, -0.60375977, -0.046875, 0, 78, 100109, Participant, EMT, None, 61
1503069368613, -0.7976074, -0.6032715, -0.05444336, -0.796875, -0.6057129, -0.05053711, 0, 78, 100109, Participant, EMT, None, 61
1503069368619, -0.79125977, -0.6179199, -0.068847656, -0.7976074, -0.6032715, -0.05444336, 0, 78, 100109, Participant, EMT, None, 61
1503069368625, -0.7861328, -0.61938477, -0.07543945, -0.79125977, -0.6179199, -0.068847656, 0, 78, 100109, Participant, EMT, None, 61
1503069368654, -0.7858887, -0.62646484, -0.07910156, -0.7861328, -0.61938477, -0.07543945, 0, 78, 100109, Participant, EMT, None, 61
1503069368659, -0.7841797, -0.62402344, -0.07348633, -0.7858887, -0.62646484, -0.07910156, 0, 78, 100109, Participant, EMT, None, 61
1503069368688, -0.7866211, -0.61279297, -0.068359375, -0.7841797, -0.62402344, -0.07348633, 0, 78, 100109, Participant, EMT, None, 61
1503069368693, -0.78564453, -0.6123047, -0.07055664, -0.7866211, -0.61279297, -0.068359375, 0, 78, 100109, Participant, EMT, None, 61
1503069368723, -0.77319336, -0.62109375, -0.08276367, -0.78564453, -0.6123047, -0.07055664, 0, 78, 100109, Participant, EMT, None, 61
1503069368727, -0.7714844, -0.68530273, -0.104003906, -0.77319336, -0.62109375, -0.08276367, 0, 78, 100109, Participant, EMT, None, 61
1503069368757, -0.7644043, -0.71118164, -0.10571289, -0.7714844, -0.68530273, -0.104003906, 0, 78, 100109, Participant, EMT, None, 61
1503069368761, -0.73413086, -0.7219238, -0.11352539, -0.7644043, -0.71118164, -0.10571289, 0, 78, 100109, Participant, EMT, None, 61
1503069368790, -0.68969727, -0.7104492, -0.12524414, -0.73413086, -0.7219238, -0.11352539, 0, 78, 100109, Participant, EMT, None, 61
1503069368796, -0.6604004, -0.71533203, -0.11694336, -0.68969727, -0.7104492, -0.12524414, 0, 78, 100109, Participant, EMT, None, 61
1503069368824, -0.5888672, -0.71899414, -0.07470703, -0.6604004, -0.71533203, -0.11694336, 0, 78, 100109, Participant, EMT, None, 61
1503069368828, -0.52490234, -0.71655273, -0.08178711, -0.5888672, -0.71899414, -0.07470703, 0, 78, 100109, Participant, EMT, None, 61
1503069368858, -0.5007324, -0.7260742, -0.0871582, -0.52490234, -0.71655273, -0.08178711, 0, 78, 100109, Participant, EMT, None, 61
1503069368862, -0.4572754, -0.7495117, -0.08691406, -0.5007324, -0.7260742, -0.0871582, 0, 78, 100109, Participant, EMT, None, 61
1503069368892, -0.40307617, -0.8120117, -0.056884766, -0.4572754, -0.7495117, -0.08691406, 0, 78, 100109, Participant, EMT, None, 61
1503069368898, -0.39013672, -0.85424805, -0.04272461, -0.4572754, -0.7495117, -0.08691406, 0, 78, 100109, Participant, EMT, None, 61
1503069368924, -0.36938477, -0.9157715, -0.0043945313, -0.39013672, -0.85424805, -0.04272461, 0, 78, 100109, Participant, EMT, None, 61
1503069368929, -0.3630371, -0.8618164, 0.010498047, -0.36938477, -0.9157715, -0.0043945313, 0, 78, 100109, Participant, EMT, None, 61
1503069368933, -0.3503418, -0.81811523, 0.010498047, -0.36938477, -0.9157715, -0.0043945313, 0, 78, 100109, Participant, EMT, None, 61
1503069368958, -0.32592773, -0.7832031, -0.0056152344, -0.3503418, -0.81811523, 0.010498047, 0, 78, 100109, Participant, EMT, None, 61
1503069368992, -0.32348633, -0.8000488, -0.0107421875, -0.32592773, -0.7832031, -0.0056152344, 0, 76, 100109, Participant, EMT, None, 61
1503069369001, -0.32836914, -0.80444336, -0.010009766, -0.32592773, -0.7832031, -0.0056152344, 0, 76, 100109, Participant, EMT, None, 61
1503069369004, -0.3786621, -0.81274414, -0.056152344, -0.32836914, -0.80444336, -0.010009766, 0, 76, 100109, Participant, EMT, None, 61
1503069369027, -0.4506836, -0.80859375, -0.12402344, -0.3786621, -0.81274414, -0.056152344, 0, 76, 100109, Participant, EMT, None, 61
1503069369031, -0.47827148, -0.8220215, -0.14282227, -0.3786621, -0.81274414, -0.056152344, 0, 76, 100109, Participant, EMT, None, 61
1503069369075, -0.5097656, -0.826416, -0.13305664, -0.47827148, -0.8220215, -0.14282227, 0, 76, 100109, Participant, EMT, None, 61
