Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
1503069221866, -0.18408203, 1.1264648, -0.060058594, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221869, -0.18798828, 1.1074219, -0.052978516, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221872, -0.1862793, 1.095459, -0.046875, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221874, -0.19189453, 1.0549316, -0.07373047, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221878, -0.19091797, 0.9682617, -0.103027344, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221880, -0.17700195, 0.9580078, -0.05859375, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221884, -0.20214844, 1.0202637, -0.04248047, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221886, -0.20507813, 1.0808105, -0.11743164, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221888, -0.19116211, 1.0744629, -0.13598633, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221890, -0.21264648, 1.0424805, -0.14135742, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221902, -0.22583008, 0.91845703, -0.1694336, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221907, -0.2319336, 0.85595703, -0.18896484, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221923, -0.23535156, 0.81347656, -0.21289063, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221939, -0.26367188, 0.85668945, -0.22973633, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221955, -0.27490234, 0.92700195, -0.28320313, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069221974, -0.2841797, 0.9506836, -0.30737305, 0.0, 0.0, 0.0, 0, 0, 100108, Participant, EMT, None, 63
1503069222043, -0.28979492, 0.9812012, -0.31347656, -0.28979492, 0.9812012, -0.31347656, 0, 0, 100108, Participant, EMT, None, 63
1503069222073, -0.25170898, 0.9758301, -0.33984375, -0.25610352, 0.9724121, -0.3515625, 0, 0, 100108, Participant, EMT, None, 63
1503069222076, -0.25610352, 0.9724121, -0.3515625, -0.25610352, 0.9724121, -0.3515625, 0, 0, 100108, Participant, EMT, None, 63
1503069222078, -0.23925781, 0.9082031, -0.36621094, -0.23925781, 0.9082031, -0.36621094, 0, 0, 100108, Participant, EMT, None, 63
1503069222107, -0.25854492, 0.9309082, -0.35083008, -0.26489258, 0.9291992, -0.37670898, 0, 0, 100108, Participant, EMT, None, 63
1503069222108, -0.26489258, 0.9291992, -0.37670898, -0.26489258, 0.9291992, -0.37670898, 0, 0, 100108, Participant, EMT, None, 63
1503069222139, -0.25732422, 0.9482422, -0.45898438, -0.25732422, 0.9482422, -0.45898438, 0, 0, 100108, Participant, EMT, None, 63
1503069222141, -0.11230469, 0.75927734, -0.28564453, -0.11230469, 0.75927734, -0.28564453, 0, 0, 100108, Participant, EMT, None, 63
1503069222172, -0.21850586, 0.8845215, -0.27368164, -0.21850586, 0.8845215, -0.27368164, 0, 0, 100108, Participant, EMT, None, 63
1503069222174, -0.16772461, 0.8027344, -0.3166504, -0.16772461, 0.8027344, -0.3166504, 0, 0, 100108, Participant, EMT, None, 63
1503069222206, -0.21948242, 0.81591797, -0.33398438, -0.21948242, 0.81591797, -0.33398438, 0, 0, 100108, Participant, EMT, None, 63
1503069222208, -0.25341797, 0.8239746, -0.29296875, -0.25341797, 0.8239746, -0.29296875, 0, 0, 100108, Participant, EMT, None, 63
1503069222240, -0.2849121, 0.8395996, -0.33276367, -0.2849121, 0.8395996, -0.33276367, 0, 0, 100108, Participant, EMT, None, 63
1503069222242, -0.2685547, 0.91796875, -0.3779297, -0.2685547, 0.91796875, -0.3779297, 0, 0, 100108, Participant, EMT, None, 63
1503069222276, -0.26757813, 0.89868164, -0.33398438, -0.26757813, 0.89868164, -0.33398438, 0, 0, 100108, Participant, EMT, None, 63
1503069222279, -0.30419922, 1.0249023, -0.24243164, -0.30419922, 1.0249023, -0.24243164, 0, 0, 100108, Participant, EMT, None, 63
1503069222307, -0.29760742, 0.99560547, -0.29248047, -0.29760742, 0.99560547, -0.29248047, 0, 0, 100108, Participant, EMT, None, 63
1503069222308, -0.29663086, 1.015625, -0.33642578, -0.29663086, 1.015625, -0.33642578, 0, 0, 100108, Participant, EMT, None, 63
1503069222341, -0.2919922, 0.9782715, -0.36743164, -0.2919922, 0.9782715, -0.36743164, 0, 0, 100108, Participant, EMT, None, 63
1503069222343, -0.32885742, 0.93481445, -0.33129883, -0.32885742, 0.93481445, -0.33129883, 0, 0, 100108, Participant, EMT, None, 63
1503069222375, -0.34570313, 0.9067383, -0.33544922, -0.34570313, 0.9067383, -0.33544922, 0, 0, 100108, Participant, EMT, None, 63
1503069222377, -0.3305664, 0.9819336, -0.32299805, -0.3305664, 0.9819336, -0.32299805, 0, 0, 100108, Participant, EMT, None, 63
1503069222390, -0.32177734, 0.9699707, -0.2614746, -0.32177734, 0.9699707, -0.2614746, 0, 0, 100108, Participant, EMT, None, 63
1503069222425, -0.3408203, 0.9770508, -0.22460938, -0.3408203, 0.9770508, -0.22460938, 0, 0, 100108, Participant, EMT, None, 63
1503069222429, -0.33935547, 0.99560547, -0.23217773, -0.33935547, 0.99560547, -0.23217773, 0, 0, 100108, Participant, EMT, None, 63
1503069222458, -0.32104492, 0.9946289, -0.28515625, -0.28759766, 0.96899414, -0.3100586, 0, 0, 100108, Participant, EMT, None, 63
1503069222461, -0.28759766, 0.96899414, -0.3100586, -0.28759766, 0.96899414, -0.3100586, 0, 0, 100108, Participant, EMT, None, 63
1503069222489, -0.2680664, 0.90527344, -0.2939453, -0.2680664, 0.90527344, -0.2939453, 0, 0, 100108, Participant, EMT, None, 63
1503069222493, -0.29638672, 0.8635254, -0.2626953, -0.29614258, 0.87768555, -0.26367188, 0, 0, 100108, Participant, EMT, None, 63
1503069222495, -0.29614258, 0.87768555, -0.26367188, -0.29614258, 0.87768555, -0.26367188, 0, 0, 100108, Participant, EMT, None, 63
1503069222530, -0.23535156, 0.8937988, -0.26245117, -0.23535156, 0.8937988, -0.26245117, 0, 0, 100108, Participant, EMT, None, 63
1503069222573, -0.23657227, 0.890625, -0.20166016, -0.24804688, 0.9182129, -0.20214844, 0, 0, 100108, Participant, EMT, None, 63
1503069222575, -0.24804688, 0.9182129, -0.20214844, -0.24804688, 0.9182129, -0.20214844, 0, 0, 100108, Participant, EMT, None, 63
1503069222579, -0.2722168, 1.0021973, -0.2548828, -0.2722168, 1.0021973, -0.2548828, 0, 0, 100108, Participant, EMT, None, 63
1503069222583, -0.3076172, 0.9880371, -0.30664063, -0.3076172, 0.9880371, -0.30664063, 0, 0, 100108, Participant, EMT, None, 63
1503069222610, -0.28393555, 0.87890625, -0.2915039, -0.28393555, 0.87890625, -0.2915039, 0, 0, 100108, Participant, EMT, None, 63
1503069222612, -0.3100586, 0.9099121, -0.28466797, -0.3100586, 0.9099121, -0.28466797, 0, 0, 100108, Participant, EMT, None, 63
1503069222642, -0.25219727, 1.013916, -0.2565918, -0.25219727, 1.013916, -0.2565918, 0, 0, 100108, Participant, EMT, None, 63
1503069222645, -0.24829102, 1.0185547, -0.26293945, -0.24829102, 1.0185547, -0.26293945, 0, 0, 100108, Participant, EMT, None, 63
1503069222676, -0.25, 0.95654297, -0.32910156, -0.25, 0.95654297, -0.32910156, 0, 0, 100108, Participant, EMT, None, 63
1503069222679, -0.2709961, 0.8630371, -0.42651367, -0.2709961, 0.8630371, -0.42651367, 0, 0, 100108, Participant, EMT, None, 63
1503069222712, -0.26782227, 0.8408203, -0.45654297, -0.26782227, 0.8408203, -0.45654297, 0, 0, 100108, Participant, EMT, None, 63
1503069222717, -0.28833008, 0.8088379, -0.44604492, -0.28833008, 0.8088379, -0.44604492, 0, 0, 100108, Participant, EMT, None, 63
1503069222747, -0.2902832, 0.83203125, -0.41674805, -0.2902832, 0.83203125, -0.41674805, 0, 0, 100108, Participant, EMT, None, 63
1503069222755, -0.2861328, 0.84887695, -0.39331055, -0.2861328, 0.84887695, -0.39331055, 0, 0, 100108, Participant, EMT, None, 63
1503069222791, -0.30737305, 0.8366699, -0.38989258, -0.30737305, 0.8366699, -0.38989258, 0, 0, 100108, Participant, EMT, None, 63
1503069222794, -0.32958984, 0.86279297, -0.37963867, -0.32958984, 0.86279297, -0.37963867, 0, 0, 100108, Participant, EMT, None, 63
1503069222797, -0.3232422, 0.8833008, -0.40161133, -0.3232422, 0.8833008, -0.40161133, 0, 0, 100108, Participant, EMT, None, 63
1503069222828, -0.2861328, 0.95874023, -0.3149414, -0.2861328, 0.95874023, -0.3149414, 0, 0, 100108, Participant, EMT, None, 63
1503069222834, -0.3544922, 0.99487305, -0.31762695, -0.3544922, 0.99487305, -0.31762695, 0, 0, 100108, Participant, EMT, None, 63
1503069222861, -0.34301758, 0.9375, -0.31567383, -0.3544922, 0.99487305, -0.31762695, 0, 70, 100108, Participant, EMT, None, 63
1503069222864, -0.33666992, 0.9296875, -0.29760742, -0.34301758, 0.9375, -0.31567383, 0, 70, 100108, Participant, EMT, None, 63
1503069222935, -0.32910156, 0.93481445, -0.29418945, -0.33666992, 0.9296875, -0.29760742, 0, 70, 100108, Participant, EMT, None, 63
1503069222938, -0.29101563, 0.93969727, -0.30517578, -0.33666992, 0.9296875, -0.29760742, 0, 70, 100108, Participant, EMT, None, 63
1503069222947, -0.3046875, 0.96655273, -0.31811523, -0.29101563, 0.93969727, -0.30517578, 0, 70, 100108, Participant, EMT, None, 63
1503069223003, -0.3100586, 0.87646484, -0.32250977, -0.3046875, 0.96655273, -0.31811523, 0, 70, 100108, Participant, EMT, None, 63
1503069223005, -0.2709961, 0.85253906, -0.31323242, -0.3046875, 0.96655273, -0.31811523, 0, 70, 100108, Participant, EMT, None, 63
1503069223011, -0.28833008, 0.79418945, -0.27685547, -0.2709961, 0.85253906, -0.31323242, 0, 70, 100108, Participant, EMT, None, 63
1503069223077, -0.26342773, 0.8718262, -0.29663086, -0.28833008, 0.79418945, -0.27685547, 0, 70, 100108, Participant, EMT, None, 63
1503069223106, -0.26000977, 0.89868164, -0.31811523, -0.28833008, 0.79418945, -0.27685547, 0, 70, 100108, Participant, EMT, None, 63
1503069223109, -0.24511719, 0.8811035, -0.328125, -0.26000977, 0.89868164, -0.31811523, 0, 70, 100108, Participant, EMT, None, 63
1503069223142, -0.2668457, 0.8659668, -0.2866211, -0.24511719, 0.8811035, -0.328125, 0, 70, 100108, Participant, EMT, None, 63
1503069223152, -0.24902344, 0.8569336, -0.2692871, -0.24511719, 0.8811035, -0.328125, 0, 70, 100108, Participant, EMT, None, 63
