Time, Acceler X, Acceler Y, Acceler Z, Gyro X, Gyro Y, Gyro Z, GSR, HR, user, collector, role, activity, Battery 
10:38:29-10,0.04663086,0.9699707,0.028320313,0.033935547,0.93310547,0.038085938,10505,67,100105, Participant, EMT,Transition,79
10:38:29-15,0.056396484,0.9758301,0.01586914,0.033935547,0.93310547,0.038085938,10505,67,100105, Participant, EMT,Transition,79
10:38:29-22,0.06665039,0.9802246,-0.002441406,0.056396484,0.9758301,0.01586914,10505,67,100105, Participant, EMT,Transition,79
10:38:29-66,0.078125,1.0007324,-0.013183594,0.06665039,0.9802246,-0.002441406,10505,67,100105, Participant, EMT,Transition,79
10:38:29-70,0.08178711,1.0161133,-0.011474609,0.078125,1.0007324,-0.013183594,10505,67,100105, Participant, EMT,Transition,79
10:38:29-74,0.091308594,1.0512695,-4.88E-04,0.08178711,1.0161133,-0.011474609,10505,67,100105, Participant, EMT,Transition,79
10:38:29-101,0.12670898,1.1052246,0.011474609,0.091308594,1.0512695,-4.88E-04,10505,67,100105, Participant, EMT,Transition,79
10:38:29-107,0.14428711,1.1572266,0.016113281,0.12670898,1.1052246,0.011474609,10505,67,100105, Participant, EMT,Transition,79
10:38:29-138,0.16625977,1.1394043,9.77E-04,0.14428711,1.1572266,0.016113281,10505,67,100105, Participant, EMT,Transition,79
10:38:29-144,0.19165039,1.0708008,-0.029052734,0.16625977,1.1394043,9.77E-04,10505,67,100105, Participant, EMT,Transition,79
10:38:29-168,0.18408203,1.0874023,-0.012695313,0.19165039,1.0708008,-0.029052734,10505,67,100105, Participant, EMT,Transition,79
10:38:29-172,0.22753906,1.0444336,0.07324219,0.18408203,1.0874023,-0.012695313,10505,67,100105, Participant, EMT,Transition,79
10:38:29-202,0.21850586,0.95654297,0.0637207,0.22753906,1.0444336,0.07324219,10505,67,100105, Participant, EMT,Transition,79
10:38:29-206,0.20117188,0.94189453,0.012207031,0.21850586,0.95654297,0.0637207,10505,67,100105, Participant, EMT,Transition,79
10:38:29-237,0.2211914,0.954834,-0.064941406,0.20117188,0.94189453,0.012207031,10505,67,100105, Participant, EMT,Transition,79
10:38:29-241,0.22875977,0.94384766,-0.09277344,0.2211914,0.954834,-0.064941406,10505,67,100105, Participant, EMT,Transition,79
10:38:29-248,0.2109375,0.94311523,-0.1003418,0.22875977,0.94384766,-0.09277344,10505,67,100105, Participant, EMT,Transition,79
10:38:29-272,0.19702148,0.9013672,-0.09765625,0.2109375,0.94311523,-0.1003418,10505,67,100105, Participant, EMT,Transition,79
10:38:29-287,0.17944336,0.9313965,-0.068115234,0.19702148,0.9013672,-0.09765625,10505,67,100105, Participant, EMT,Transition,79
10:38:29-319,0.17382813,0.97753906,-0.04736328,0.17944336,0.9313965,-0.068115234,10505,67,100105, Participant, EMT,Transition,79
10:38:29-326,0.17285156,1.0310059,-0.018310547,0.17382813,0.97753906,-0.04736328,10505,67,100105, Participant, EMT,Transition,79
10:38:29-354,0.14990234,1.0634766,-0.018066406,0.17285156,1.0310059,-0.018310547,10505,67,100105, Participant, EMT,Transition,79
10:38:29-360,0.14575195,1.0456543,-0.021728516,0.14990234,1.0634766,-0.018066406,10505,67,100105, Participant, EMT,Transition,79
10:38:29-389,0.1418457,0.97436523,-0.009277344,0.14575195,1.0456543,-0.021728516,10505,67,100105, Participant, EMT,Transition,79
10:38:29-396,0.10668945,0.9506836,0.007568359,0.1418457,0.97436523,-0.009277344,10505,67,100105, Participant, EMT,Transition,79
10:38:29-402,0.103027344,0.935791,0.012451172,0.10668945,0.9506836,0.007568359,10505,67,100105, Participant, EMT,Transition,79
10:38:29-430,0.09790039,0.90625,-0.005126953,0.103027344,0.935791,0.012451172,10505,67,100105, Participant, EMT,Transition,79
10:38:29-436,0.09375,0.88183594,-0.010009766,0.09790039,0.90625,-0.005126953,10505,67,100105, Participant, EMT,Transition,79
10:38:29-467,0.088378906,0.8791504,-0.012451172,0.09375,0.88183594,-0.010009766,10505,67,100105, Participant, EMT,Transition,79
10:38:29-473,0.072509766,0.8874512,-0.021728516,0.088378906,0.8791504,-0.012451172,10505,67,100105, Participant, EMT,Transition,79
10:38:29-502,0.068603516,0.8598633,-0.046875,0.072509766,0.8874512,-0.021728516,10505,67,100105, Participant, EMT,Transition,79
10:38:29-509,0.06591797,0.8479004,-0.061035156,0.068603516,0.8598633,-0.046875,10505,67,100105, Participant, EMT,Transition,79
10:38:29-537,0.044189453,0.8898926,-0.115234375,0.06591797,0.8479004,-0.061035156,10505,67,100105, Participant, EMT,Transition,79
10:38:29-543,0.021484375,0.9265137,-0.13232422,0.044189453,0.8898926,-0.115234375,10505,67,100105, Participant, EMT,Transition,79
10:38:29-570,0.010009766,0.9519043,-0.123291016,0.021484375,0.9265137,-0.13232422,10505,67,100105, Participant, EMT,Transition,79
10:38:29-577,-0.003173828,0.95996094,-0.09692383,0.010009766,0.9519043,-0.123291016,10505,67,100105, Participant, EMT,Transition,79
10:38:29-605,-0.014404297,0.9511719,-0.10620117,-0.003173828,0.95996094,-0.09692383,10505,67,100105, Participant, EMT,Transition,79
10:38:29-611,-0.020263672,0.9448242,-0.111572266,-0.014404297,0.9511719,-0.10620117,10505,67,100105, Participant, EMT,Transition,79
10:38:29-618,-0.038330078,0.9694824,-0.11816406,-0.020263672,0.9448242,-0.111572266,10505,67,100105, Participant, EMT,Transition,79
10:38:29-637,-0.041992188,1.0117188,-0.10522461,-0.038330078,0.9694824,-0.11816406,10505,67,100105, Participant, EMT,Transition,79
10:38:29-643,-0.033935547,1.043457,-0.07885742,-0.038330078,0.9694824,-0.11816406,10505,67,100105, Participant, EMT,Transition,79
10:38:29-669,-0.017578125,1.0732422,-0.024902344,-0.033935547,1.043457,-0.07885742,10505,67,100105, Participant, EMT,Transition,79
10:38:29-676,0.011230469,1.1032715,0.021484375,-0.017578125,1.0732422,-0.024902344,10505,67,100105, Participant, EMT,Transition,79
10:38:29-680,0.039794922,1.1618652,0.052246094,-0.017578125,1.0732422,-0.024902344,10505,67,100105, Participant, EMT,Transition,79
10:38:29-714,0.10107422,1.2841797,0.10888672,0.039794922,1.1618652,0.052246094,10505,67,100105, Participant, EMT,Transition,79
10:38:29-749,0.22290039,1.3713379,0.09692383,0.10107422,1.2841797,0.10888672,10505,67,100105, Participant, EMT,Transition,79
