Shoulder Radio, Flashlight, Whistle, High Wave, Examine Eyes, Take BP, Walking, Location Sent, Requesting Backup, Vitals Sent, Shoulder Radio Start, Shoulder Radio End, Shoulder Radio Delta, Flashlight Start, Flashlight End, Flashlight Delta, Whistle Start, Whistle End, Whistle Delta, High Wave Start, High Wave End, High Wave Delta, Examine Eyes Start, Examine Eyes End, Examine Eyes Delta, Take BP Start, Take BP End, Take BP Delta, Distance Magnitude, App Usage Count, User, Anomaly
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24427493726, 2,     100103, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39685567,  39688530, 2.963, 39689668,   39693758, 4.09, 39692738,   39695278, 2.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.833351814341, 4,     100103, Normal
1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 39715275,   39719350, 4.075, 39726547,   39728571, 2.024, 0, 0, 0, 39721923,   39723444, 1.521, 0, 0, 0, 39795660,   39797675, 2.015, 1.61371649137, 4,     100103, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37428372,   37434633, 6.261, 37445640,   37453517, 7.877, 37453520,   37459259, 5.739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65159343098, 3,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37475489,   37481782, 6.293, 37482321,   37492241, 9.92, 37492272,   37498516, 6.244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.838077969295, 1,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37508490,   37513748, 5.258, 37514263,   37519483, 5.22, 37518441,   37522103, 3.662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96071501432, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37529974,   37534673, 4.699, 37535797,   37542516, 6.719, 37545217,   37547764, 2.547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7416890829, 2,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37556691,   37560344, 3.653, 37561392,   37566622, 5.23, 37566626,   37570270, 3.644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77802397791, 0,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37581296,   37585477, 4.181, 37585479,   37590703, 5.224, 37589682,   37594908, 5.226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75131016311, 3,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37602242,   37605384, 3.142, 37605386,   37610675, 5.289, 37609575,   37613804, 4.229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31873859038, 2,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37619537,   37624737, 5.2, 37624243,   37628960, 4.717, 37627909,   37632079, 4.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05274277583, 0,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37640469,   37644114, 3.645, 37643097,   37648309, 5.212, 37647288,   37651467, 4.179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44683776741, 1,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37663514,   37667159, 3.645, 37667168,   37671881, 4.713, 37670860,   37674495, 3.635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52913178386, 2,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37686044,   37689702, 3.658, 37690746,   37694401, 3.655, 37693367,   37697023, 3.656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97522339083, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37702800,   37706438, 3.638, 37706468,   37710628, 4.16, 37710661,   37713246, 2.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53889390135, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37720601,   37724263, 3.662, 37724266,   37728446, 4.18, 37727422,   37730540, 3.118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41306966636, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37738393,   37742049, 3.656, 37742606,   37746787, 4.181, 37745723,   37749385, 3.662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89085901714, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37758301,   37761964, 3.663, 37762495,   37766727, 4.232, 37765653,   37769290, 3.637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.227650477496, 3,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37776621,   37780282, 3.661, 37780288,   37785542, 5.254, 37784490,   37788148, 3.658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.719294472134, 1,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37797588,   37800717, 3.129, 37801264,   37805428, 4.164, 37804381,   37807536, 3.155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82356734497, 2,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37818014,   37822694, 4.68, 37822764,   37826357, 3.593, 37825350,   37830568, 5.218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.736298456915, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 37839473,   37843646, 4.173, 37843657,   37847327, 3.67, 37846280,   37850447, 4.167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.665210023756, 0,     100104, Normal
0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37870904,   37875074, 4.17, 37874038,   37878211, 4.173, 37886624,   37891302, 4.678, 37903375,   37940547, 37.172, 0.612698172524, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39310566,   39314659, 4.093, 39315719,   39319284, 3.565, 39319292,   39323373, 4.081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.577906210994, 4,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39331618,   39334690, 3.072, 39335217,   39339322, 4.105, 39338291,   39341351, 3.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28158636608, 1,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39347546,   39351640, 4.094, 39352667,   39356775, 4.108, 39355747,   39358806, 3.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11469229835, 3,     100104, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 39439235,   39439946, 0.711, 39439954,   39444568, 4.614, 39443545,   39447123, 3.578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46631923209, 4,     100104, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0257958547016, 4,     100104, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97779166503, 4,     100104, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.788242617764, 3,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74877472754, 0,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89056519845, 1,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22773673332, 3,     100105, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 38615906,   38620060, 4.154, 38608677,   38612700, 4.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.223437434567, 1,     100105, Normal
0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38736684,   38741830, 5.146, 38746839,   38751250, 4.411, 38763809,   38769025, 5.216, 38789949,   38820251, 30.302, 1.83717426859, 0,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61057149486, 3,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17710095646, 1,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04929377548, 2,     100105, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40077737,   40082931, 5.194, 40070438,   40075579, 5.141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15547777127, 4,     100105, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40116920,   40122638, 5.718, 40113760,   40117947, 4.187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30904953756, 0,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75376761222, 2,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38343999989, 0,     100105, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40226169,   40230852, 4.683, 40222514,   40227210, 4.696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56330863873, 0,     100105, Normal
0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40281563,   40284181, 2.618, 40286278,   40300380, 14.102, 1.23688212495, 4,     100105, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.399489922676, 1,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3966702041, 0,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0979963865676, 2,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02964375688, 3,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.207445539358, 1,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74950544247, 3,     100106, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 38614850,   38625299, 10.449, 38610137,   38613258, 3.121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73722988573, 4,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00555550315, 1,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18391189769, 1,     100106, Normal
0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 38737907,   38741023, 3.116, 38745255,   38749507, 4.252, 38763567,   38768802, 5.235, 0, 0, 0, 1.57606928301, 3,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.584069664286, 4,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.364899857677, 1,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73898177999, 2,     100106, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40082729,   40086884, 4.155, 40071200,   40074862, 3.662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74170568701, 4,     100106, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40118337,  40122521, 4.184, 40111548,   40117281, 5.733, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.793991337263, 4,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.826209954094, 1,     100106, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09346945274, 0,     100106, Normal
0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 40225230,   40229876, 4.646, 40221509,   40226215, 4.706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60797908125, 3,     100106, Normal
0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40276505,   40280168, 3.663, 0, 0, 0, 0, 0, 0, 0.82221655406, 2,     100106, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38518068,   38522695, 4.627, 38524766,   38530420, 5.654, 38530915,   38535520, 4.605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77815924029, 0,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38549376,  38553337, 3.961, 38553502,   38559647, 6.145, 38558650,   38564263, 5.613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27534184408, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38573532,   38579161, 5.629, 38580703,   38586435, 5.732, 38586441,   38591974, 5.533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78776592183, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38597645,   38602271, 4.626, 38609462,   38615085, 5.623, 38614081,   38620223, 6.142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29640204168, 0,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38629504,   38633578, 4.074, 38637700,   38642306, 4.606, 38642332,   38647437, 5.105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10684209486, 2,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38655683,   38659261, 3.578, 38662371,   38668495, 6.124, 38669008,   38672591, 3.583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10158228618, 4,     100107, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38675693,   38680301, 4.608, 38682379,   38691604, 9.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58043581482, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38703411,   38710585, 7.174, 38713707,   38719330, 5.623, 38718310,   38722402, 4.092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78056774217, 3,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38728578,  38735289, 6.711, 38735254,   38742420, 7.166, 38743480,   38746541, 3.061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.539374695381, 0,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38751696,   38756300, 4.604, 38757311,   38765554, 8.243, 38765563,   38772208, 6.645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.976482950306, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38784823,   38785558, 0.735, 38785564,   38795306, 9.742, 38794316,   38798387, 4.071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.93074540411, 3,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38802503,   38807624, 5.121, 38808682,   38815323, 6.641, 38816385,   38820452, 4.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.943829876792, 1,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38825620,  38829601, 3.981, 38829735,   38842526, 12.791, 38842043,   38844605, 2.562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6067782627, 3,     100107, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63985107659, 2,     100107, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56137447512, 1,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 38906747,  38910972, 4.225, 38910974,   38916472, 5.498, 38915472,   38918546, 3.074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66803079574, 1,     100107, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38927277,   38931379, 4.102, 38931389,   38937535, 6.146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97758035123, 3,     100107, Normal
1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 40541803,   40543231, 1.428, 40543234,   40546882, 3.648, 40545855,   40548986, 3.131, 38963733,   38966292, 2.559, 38972967,   38976046, 3.079, 38983758,   39023273, 39.515, 2.70040892197, 0,     100107, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40555682,   40558398, 2.716, 40557387,   40562146, 4.759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84998040839, 0,     100107, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 40569412,   40570977, 1.565, 40569950,   40576230, 6.28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17695500773, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40582263,   40583017, 0.754, 40582009,   40586710, 4.701, 40585667,   40589329, 3.662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07201248297, 3,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40593299,   40595061, 1.762, 40595090,   40600306, 5.216, 40599269,   40602408, 3.139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17959329441, 2,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40608682,   40611835, 3.153, 40610806,   40618632, 7.826, 40618662,   40621298, 2.636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9010925917, 3,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40627953,   40629640, 1.687, 40629643,   40633885, 4.242, 40632793,   40635392, 2.599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20687156609, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40640885,   40641733, 0.848, 40641738,   40649026, 7.288, 40647996,   40651622, 3.626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87120564009, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40661027,   40663157, 2.13, 40662127,   40666310, 4.183, 40665275,   40668904, 3.629, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.737821459846, 0,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40672361,   40674159, 1.798, 40673131,   40676772, 3.641, 40675746,   40679379, 3.633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42000701028, 3,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40684680,   40686202, 1.522, 40685152,   40689334, 4.182, 40688294,   40691445, 3.151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.528189448592, 2,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40695774,   40697733, 1.959, 40696690,   40701899, 5.209, 40700872,   40704006, 3.134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90048522052, 1,     100107, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09459857823, 1,     100107, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26119866209, 2,     100107, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62221635244, 1,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40747983,   40748529, 0.546, 40747480,   40752175, 4.695, 40751144,   40755310, 4.166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37124155439, 2,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40762719,   40764735, 2.016, 40763727,   40768420, 4.693, 40767393,   40770535, 3.142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.550717574781, 1,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40778605,   40780534, 1.929, 40779455,   40783653, 4.198, 40782580,   40785168, 2.588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83025324646, 4,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40794611,   40795647, 1.036, 40794636,   40799851, 5.215, 40798807,   40803001, 4.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20145796916, 2,     100107, Normal
1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 40807503,   40809264, 1.761, 40808252,   40813488, 5.236, 40812951,   40815556, 2.605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25738226947, 0,     100107, Normal
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 40832336,   40836594, 4.258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.120409621857, 0,     100107, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38518071,   38522674, 4.603, 38524736,   38534443, 9.707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08021105866, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38545708,   38551322, 5.614, 38553407,   38564641, 11.234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.179502394589, 4,     100108, Normal
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 38580539,   38586670, 6.131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72889339536, 0,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38597439,   38602546, 5.107, 38609725,   38617394, 7.669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.532746408204, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38628672,   38635352, 6.68, 38637387,   38644533, 7.146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0723967951, 2,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38654284,  38660400, 6.116, 38662470,   38670642, 8.172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.463009255324, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38675821,   38682410, 6.589, 38682954,   38691629, 8.675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12528189434, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38703959,   38710603, 6.644, 38713665,   38721325, 7.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.631947086482, 4,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38726513,   38737723, 11.21, 38738374,   38746416, 8.042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75041551354, 2,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38750532,  38758282, 7.75, 38761281,   38770487, 9.206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31944964373, 4,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38787656,   38788415, 0.759, 38789441,   38795580, 6.139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54565686507, 3,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38802254,   38807374, 5.12, 38810447,   38817614, 7.167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.44534916148, 1,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38825300,   38831413, 6.113, 38833491,   38842704, 9.213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51889347557, 2,     100108, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.918010622115, 3,     100108, Normal
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97904022762, 0,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38906788,   38912339, 5.551, 38912854,   38918486, 5.632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30120362892, 3,     100108, Normal
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 38927701,   38931271, 3.57, 38932250,   38937432, 5.182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99931279415, 1,     100108, Normal
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 38956903,   38961503, 4.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88858091662, 4,     100108, Normal
1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 40542413,   40543125, 0.712, 40543162,   40547762, 4.6, 0, 0, 0, 38967660,   38969240, 1.58, 38975368,   38977365, 1.997, 39022433,   39040344, 17.911, 0.875262350647, 2,     100108, Normal
